  0.00	2	2	S1	1287066	                    Enterococcus faecalis DENG1
  0.00	202	202	S	2005703	                  Enterococcus wangshanyuanii
  0.00	187	183	S	1352	                  Enterococcus faecium
  0.00	3	3	S1	1158600	                    Enterococcus faecium ATCC 8459
  0.00	1	1	S1	333849	                    Enterococcus faecium DO
  0.00	125	125	S	2420313	                  Enterococcus sp. FDAARGOS_553
  0.00	101	87	S	37734	                  Enterococcus casseliflavus
  0.00	14	14	S1	565655	                    Enterococcus casseliflavus EC20
  0.00	90	86	S	53346	                  Enterococcus mundtii
  0.00	4	4	S1	1300150	                    Enterococcus mundtii QU 25
  0.00	88	88	S	53345	                  Enterococcus durans
  0.00	87	82	S	1354	                  Enterococcus hirae
  0.00	5	5	S1	768486	                    Enterococcus hirae ATCC 9790
  0.00	81	81	S	417368	                  Enterococcus thailandicus
  0.00	69	69	S	44008	                  Enterococcus cecorum
  0.00	28	28	S	2060307	                  Enterococcus sp. FDAARGOS_375
  0.00	25	25	S	2057791	                  Enterococcus sp. CR-Ec1
  0.00	22	22	S	1353	                  Enterococcus gallinarum
  0.00	304	20	G	51668	                Tetragenococcus
  0.00	140	123	S	51669	                  Tetragenococcus halophilus
  0.00	17	17	S1	945021	                    Tetragenococcus halophilus NBRC 12172
  0.00	77	77	S	290335	                  Tetragenococcus koreensis
  0.00	67	67	S	526944	                  Tetragenococcus osmophilus
  0.00	144	0	G	33969	                Melissococcus
  0.00	144	113	S	33970	                  Melissococcus plutonius
  0.00	31	31	S1	1090974	                    Melissococcus plutonius DAT561
  0.00	141	0	G	2737	                Vagococcus
  0.00	76	76	S	519472	                  Vagococcus teuberi
  0.00	65	65	S	633807	                  Vagococcus penaei
  0.00	1188	23	F	81850	              Leuconostocaceae
  0.00	514	165	G	1243	                Leuconostoc
  0.00	86	50	S	1245	                  Leuconostoc mesenteroides
  0.00	23	20	S1	33967	                    Leuconostoc mesenteroides subsp. mesenteroides
  0.00	3	3	S2	203120	                      Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293
  0.00	11	11	S1	2026657	                    Leuconostoc mesenteroides subsp. jonggajibkimchii
  0.00	1	1	S1	33966	                    Leuconostoc mesenteroides subsp. dextranicum
  0.00	1	1	S1	427140	                    Leuconostoc mesenteroides KFRI-MG
  0.00	78	75	S	33964	                  Leuconostoc citreum
  0.00	3	3	S1	349519	                    Leuconostoc citreum KM20
  0.00	72	18	S	1244	                  Leuconostoc gelidum
  0.00	33	26	S1	115778	                    Leuconostoc gelidum subsp. gasicomitatum
  0.00	4	4	S2	1165892	                      Leuconostoc gelidum subsp. gasicomitatum KG16-1
  0.00	3	3	S2	762550	                      Leuconostoc gelidum subsp. gasicomitatum LMG 18811
  0.00	21	21	S1	1229756	                    Leuconostoc gelidum JB7
  0.00	32	32	S	1246	                  Leuconostoc lactis
  0.00	32	0	S	1252	                  Leuconostoc carnosum
  0.00	32	32	S1	1229758	                    Leuconostoc carnosum JB16
  0.00	23	23	S	1511761	                  Leuconostoc suionicum
  0.00	17	17	S	255248	                  Leuconostoc garlicum
  0.00	8	0	S	136609	                  Leuconostoc kimchii
  0.00	8	8	S1	762051	                    Leuconostoc kimchii IMSNU 11154
  0.00	1	1	S	979982	                  Leuconostoc sp. C2
  0.00	410	15	G	46255	                Weissella
  0.00	134	134	S	137591	                  Weissella cibaria
  0.00	67	53	S	165096	                  Weissella koreensis
  0.00	14	14	S1	1045854	                    Weissella koreensis KACC 15510
  0.00	46	46	S	1631871	                  Weissella jogaejeotgali
  0.00	45	45	S	1249	                  Weissella paramesenteroides
  0.00	41	41	S	155866	                  Weissella soli
  0.00	32	32	S	759620	                  Weissella ceti
  0.00	30	30	S	1629	                  Weissella viridescens
  0.00	241	15	G	46254	                Oenococcus
  0.00	139	0	S	336988	                  Oenococcus kitaharae
  0.00	139	139	S1	1045004	                    Oenococcus kitaharae DSM 17330
  0.00	87	79	S	1247	                  Oenococcus oeni
  0.00	8	8	S1	203123	                    Oenococcus oeni PSU-1
  0.00	1162	0	F	186827	              Aerococcaceae
  0.00	873	87	G	1375	                Aerococcus
  0.00	279	279	S	1377	                  Aerococcus viridans
  0.00	177	95	S	1376	                  Aerococcus urinae
  0.00	82	82	S1	866775	                    Aerococcus urinae ACS-120-V-Col10a
  0.00	120	120	S	119206	                  Aerococcus sanguinicola
  0.00	117	117	S	87541	                  Aerococcus christensenii
  0.00	53	53	S	128944	                  Aerococcus urinaehominis
  0.00	40	40	S	51665	                  Aerococcus urinaeequi
  0.00	289	0	F1	881649	                unclassified Aerococcaceae
  0.00	289	289	S	2036206	                  Aerococcaceae bacterium ZY16052
  0.00	929	0	F	186828	              Carnobacteriaceae
  0.00	660	8	G	2747	                Carnobacterium
  0.00	218	218	S	1564681	                  Carnobacterium sp. CP1
  0.00	138	138	S	2748	                  Carnobacterium divergens
  0.00	126	120	S	2751	                  Carnobacterium maltaromaticum
  0.00	6	6	S1	1234679	                    Carnobacterium maltaromaticum LMA28
  0.00	87	0	S	147709	                  Carnobacterium inhibens
  0.00	87	87	S1	1266845	                    Carnobacterium inhibens subsp. gilichinskyi
  0.00	83	83	S	208596	                  Carnobacterium sp. 17-4
  0.00	163	1	G	1470540	                Jeotgalibaca
  0.00	92	92	S	708126	                  Jeotgalibaca dankookensis
  0.00	70	70	S	1903686	                  Jeotgalibaca sp. PTS2502
  0.00	106	0	G	191769	                Marinilactibacillus
  0.00	106	106	S	1911586	                  Marinilactibacillus sp. 15R
  0.08	81702	586	C	186801	          Clostridia
  0.07	71310	2632	O	186802	            Clostridiales
  0.01	12251	154	F	186807	              Peptococcaceae
  0.00	3349	60	G	1562	                Desulfotomaculum
  0.00	1716	1716	S	1833852	                  Desulfotomaculum ferrireducens
  0.00	712	0	S	1564	                  Desulfotomaculum ruminis
  0.00	712	712	S1	696281	                    Desulfotomaculum ruminis DSM 2154
  0.00	617	0	S	1565	                  Desulfotomaculum nigrificans
  0.00	617	617	S1	868595	                    Desulfotomaculum nigrificans CO-1-SRB
  0.00	244	0	S	59610	                  Desulfotomaculum reducens
  0.00	244	244	S1	349161	                    Desulfotomaculum reducens MI-1
  0.00	1657	0	G	2282740	                Desulfallas
  0.00	1657	0	S	102134	                  Desulfallas gibsoniae
  0.00	1657	1657	S1	767817	                    Desulfallas gibsoniae DSM 7213
  0.00	1638	37	G	36853	                Desulfitobacterium
  0.00	949	480	S	49338	                  Desulfitobacterium hafniense
  0.00	296	296	S1	272564	                    Desulfitobacterium hafniense DCB-2
  0.00	173	173	S1	138119	                    Desulfitobacterium hafniense Y51
  0.00	259	0	S	36854	                  Desulfitobacterium dehalogenans
  0.00	259	259	S1	756499	                    Desulfitobacterium dehalogenans ATCC 51507
  0.00	223	0	S	233055	                  Desulfitobacterium dichloroeliminans
  0.00	223	223	S1	871963	                    Desulfitobacterium dichloroeliminans LMG P-21439
  0.00	170	0	S	142877	                  Desulfitobacterium metallireducens
  0.00	170	170	S1	871968	                    Desulfitobacterium metallireducens DSM 15288
  0.00	1574	53	G	79206	                Desulfosporosinus
  0.00	474	0	S	1563	                  Desulfosporosinus orientis
  0.00	474	474	S1	768706	                    Desulfosporosinus orientis DSM 765
  0.00	453	0	S	339862	                  Desulfosporosinus youngiae
  0.00	453	453	S1	768710	                    Desulfosporosinus youngiae DSM 17734
  0.00	311	0	S	79209	                  Desulfosporosinus meridiei
  0.00	311	311	S1	768704	                    Desulfosporosinus meridiei DSM 13257
  0.00	283	0	S	885581	                  Desulfosporosinus acidiphilus
  0.00	283	283	S1	646529	                    Desulfosporosinus acidiphilus SJ4
  0.00	1569	0	G	471826	                Candidatus Desulforudis
  0.00	1569	0	S	471827	                  Candidatus Desulforudis audaxviator
  0.00	1569	1569	S1	477974	                    Candidatus Desulforudis audaxviator MP104C
  0.00	652	467	G	56112	                Dehalobacter
  0.00	157	0	S	55583	                  Dehalobacter restrictus
  0.00	157	157	S1	871738	                    Dehalobacter restrictus DSM 9455
  0.00	16	16	S	1147129	                  Dehalobacter sp. DCA
  0.00	12	12	S	1131462	                  Dehalobacter sp. CF
  0.00	631	0	G	51196	                Syntrophobotulus
  0.00	631	0	S	51197	                  Syntrophobotulus glycolicus
  0.00	631	631	S1	645991	                    Syntrophobotulus glycolicus DSM 8271
  0.00	388	0	G	2282742	                Desulfofarcimen
  0.00	388	0	S	58138	                  Desulfofarcimen acetoxidans
  0.00	388	388	S1	485916	                    Desulfofarcimen acetoxidans DSM 771
  0.00	325	0	G	278993	                Thermincola
  0.00	325	0	S	863643	                  Thermincola potens
  0.00	325	325	S1	635013	                    Thermincola potens JR
  0.00	314	0	G	51514	                Dehalobacterium
  0.00	314	314	S	51515	                  Dehalobacterium formicoaceticum
  0.01	11598	402	F	31979	              Clostridiaceae
  0.01	9462	1461	G	1485	                Clostridium
  0.00	1721	1400	S	1491	                  Clostridium botulinum
  0.00	76	76	S1	929506	                    Clostridium botulinum BKT015925
  0.00	64	64	S1	941968	                    Clostridium botulinum H04402 065
  0.00	62	62	S1	1415774	                    Clostridium botulinum 202F
  0.00	40	0	S1	36826	                    Clostridium botulinum A
  0.00	36	36	S2	498214	                      Clostridium botulinum A3 str. Loch Maree
  0.00	4	4	S2	413999	                      Clostridium botulinum A str. ATCC 3502
  0.00	40	0	S1	36827	                    Clostridium botulinum B
  0.00	24	24	S2	935198	                      Clostridium botulinum B str. Eklund 17B (NRP)
  0.00	16	0	S2	591968	                      Clostridium botulinum B1
  0.00	16	16	S3	498213	                        Clostridium botulinum B1 str. Okra
  0.00	19	19	S1	36831	                    Clostridium botulinum F
  0.00	16	16	S1	1408284	                    Clostridium botulinum Prevot_594
  0.00	4	0	S1	36830	                    Clostridium botulinum E
  0.00	4	4	S2	508767	                      Clostridium botulinum E3 str. Alaska E43
  0.00	628	628	S	1042156	                  Clostridium sp. SY8519
  0.00	409	345	S	1520	                  Clostridium beijerinckii
  0.00	36	36	S1	290402	                    Clostridium beijerinckii NCIMB 8052
  0.00	28	28	S1	1428454	                    Clostridium beijerinckii NRRL B-598
  0.00	382	365	S	1502	                  Clostridium perfringens
  0.00	8	8	S1	195102	                    Clostridium perfringens str. 13
  0.00	6	6	S1	883064	                    Clostridium perfringens F262
  0.00	3	3	S1	195103	                    Clostridium perfringens ATCC 13124
  0.00	343	134	S	1501	                  Clostridium pasteurianum
  0.00	209	209	S1	86416	                    Clostridium pasteurianum BC1
  0.00	318	318	S	1534	                  Clostridium kluyveri
  0.00	305	0	S	238834	                  Clostridium estertheticum
  0.00	305	305	S1	1552	                    Clostridium estertheticum subsp. estertheticum
  0.00	292	292	S	84022	                  Clostridium aceticum
  0.00	267	267	S	1492	                  Clostridium butyricum
  0.00	255	255	S	641107	                  Clostridium sp. DL-VIII
  0.00	225	0	S	1493	                  Clostridium cellulovorans
  0.00	225	225	S1	573061	                    Clostridium cellulovorans 743B
  0.00	223	137	S	36745	                  Clostridium saccharoperbutylacetonicum
  0.00	86	0	S1	1335640	                    Clostridium saccharoperbutylacetonicum N1-4
  0.00	86	86	S2	931276	                      Clostridium saccharoperbutylacetonicum N1-4(HMT)
  0.00	192	192	S	29341	                  Clostridium argentinense
  0.00	190	190	S	755731	                  Clostridium sp. BNL1100
  0.00	187	187	S	394958	                  Clostridium taeniosporum
  0.00	165	165	S	169679	                  Clostridium saccharobutylicum
  0.00	163	112	S	1561	                  Clostridium baratii
  0.00	51	51	S1	1415775	                    Clostridium baratii str. Sullivan
  0.00	152	68	S	1542	                  Clostridium novyi
  0.00	84	84	S1	386415	                    Clostridium novyi NT
  0.00	148	148	S	2068654	                  Clostridium sp. JN500901
  0.00	142	0	S	217159	                  Clostridium carboxidivorans
  0.00	142	142	S1	536227	                    Clostridium carboxidivorans P7
  0.00	137	137	S	1216932	                  Clostridium bornimense
  0.00	127	127	S	1519	                  Clostridium tyrobutyricum
  0.00	127	124	S	1488	                  Clostridium acetobutylicum
  0.00	3	3	S1	272562	                    Clostridium acetobutylicum ATCC 824
  0.00	125	125	S	1497	                  Clostridium formicaceticum
  0.00	114	114	S	1504	                  Clostridium septicum
  0.00	114	114	S	182773	                  Clostridium isatidis
  0.00	93	41	S	1513	                  Clostridium tetani
  0.00	29	29	S1	1231072	                    Clostridium tetani 12124569
  0.00	23	23	S1	212717	                    Clostridium tetani E88
  0.00	86	86	S	332101	                  Clostridium drakei
  0.00	81	81	S	1548	                  Clostridium scatologenes
  0.00	79	79	S	46867	                  Clostridium chauvoei
  0.00	76	76	S	1494	                  Clostridium cochlearium
  0.00	51	51	S	1509	                  Clostridium sporogenes
  0.00	37	37	S	1702238	                  Clostridium sp. MF28
  0.00	31	0	S	1538	                  Clostridium ljungdahlii
  0.00	31	31	S1	748727	                    Clostridium ljungdahlii DSM 13528
  0.00	16	0	S	84023	                  Clostridium autoethanogenum
  0.00	16	16	S1	1341692	                    Clostridium autoethanogenum DSM 10061
  0.00	868	0	G	1981033	                Mordavella
  0.00	868	868	S	2086584	                  Mordavella sp. Marseille-P3756
  0.00	327	0	G	390805	                Geosporobacter
  0.00	327	327	S	1424294	                  Geosporobacter ferrireducens
  0.00	230	0	G	114627	                Alkaliphilus
  0.00	121	0	S	208226	                  Alkaliphilus metalliredigens
  0.00	121	121	S1	293826	                    Alkaliphilus metalliredigens QYMF
  0.00	109	0	S	461876	                  Alkaliphilus oremlandii
  0.00	109	109	S1	350688	                    Alkaliphilus oremlandii OhILAs
  0.00	169	69	G	49082	                Candidatus Arthromitus
  0.00	78	78	S	1041504	                  Candidatus Arthromitus sp. SFB-rat-Yit
  0.00	16	16	S	1508644	                  Candidatus Arthromitus sp. SFB-mouse-NL
  0.00	6	2	S	49118	                  Candidatus Arthromitus sp. SFB-mouse
  0.00	4	4	S1	1041809	                    Candidatus Arthromitus sp. SFB-mouse-Yit
  0.00	140	0	F1	189971	                unclassified Clostridiaceae
  0.00	140	140	S	2082193	                  Clostridiaceae bacterium 14S0207
  0.01	8350	25	F	541000	              Ruminococcaceae
  0.00	2480	0	G	216851	                Faecalibacterium
  0.00	2480	2480	S	853	                  Faecalibacterium prausnitzii
  0.00	2354	0	G	946234	                Flavonifractor
  0.00	2354	2354	S	292800	                  Flavonifractor plautii
  0.00	1921	0	G	253238	                Ethanoligenens
  0.00	1921	1921	S	253239	                  Ethanoligenens harbinense
  0.00	890	14	G	1263	                Ruminococcus
  0.00	426	0	S	1161942	                  Ruminococcus champanellensis
  0.00	426	426	S1	213810	                    Ruminococcus champanellensis 18P13 = JCM 17042
  0.00	356	0	S	1264	                  Ruminococcus albus
  0.00	356	356	S1	697329	                    Ruminococcus albus 7 = DSM 20455
  0.00	94	94	S	1160721	                  Ruminococcus bicirculans
  0.00	680	0	F1	552397	                unclassified Ruminococcaceae
  0.00	354	0	F2	2305133	                  unclassified Ruminococcaceae (miscellaneous)
  0.00	354	354	S	1572656	                    Ruminococcaceae bacterium CPB6
  0.00	326	326	S	29343	                  [Clostridium] cellulosi
  0.01	6643	0	O1	538999	              Clostridiales incertae sedis
  0.00	5344	0	F	539000	                Clostridiales Family XVII. Incertae Sedis
  0.00	5344	0	G	73918	                  Thermaerobacter
  0.00	5344	0	S	73919	                    Thermaerobacter marianensis
  0.00	5344	5344	S1	644966	                      Thermaerobacter marianensis DSM 12885
  0.00	777	0	F	543347	                Clostridiales Family XVI. Incertae Sedis
  0.00	777	0	G	178898	                  Carboxydocella
  0.00	777	777	S	178899	                    Carboxydocella thermautotrophica
  0.00	522	30	F	543314	                Clostridiales Family XIII. Incertae Sedis
  0.00	203	0	S	76124	                  [Eubacterium] minutum
  0.00	203	203	S1	888721	                    Eubacterium minutum ATCC 700079
  0.00	178	29	G	86331	                  Mogibacterium
  0.00	77	77	S	86332	                    Mogibacterium pumilum
  0.00	72	72	S	114527	                    Mogibacterium diversum
  0.00	111	0	S	143393	                  [Eubacterium] sulci
  0.00	111	111	S1	888727	                    Eubacterium sulci ATCC 35585
  0.01	5946	73	F	186803	              Lachnospiraceae
  0.00	2420	122	G	1506553	                Lachnoclostridium
  0.00	498	498	S	1834196	                  Lachnoclostridium sp. YL32
  0.00	483	483	S	1871021	                  Lachnoclostridium phocaeense
  0.00	377	0	S	29370	                  [Clostridium] sphenoides
  0.00	377	377	S1	1297793	                    [Clostridium] sphenoides JCM 1415
  0.00	373	373	S	208479	                  [Clostridium] bolteae
  0.00	337	0	S	84030	                  [Clostridium] saccharolyticum
  0.00	337	337	S1	610130	                    [Clostridium] saccharolyticum WM1
  0.00	230	0	S	66219	                  Lachnoclostridium phytofermentans
  0.00	230	230	S1	357809	                    Lachnoclostridium phytofermentans ISDg
  0.00	1180	0	F1	186928	                unclassified Lachnospiraceae
  0.00	477	477	S	712991	                  Lachnospiraceae bacterium oral taxon 500
  0.00	349	349	S	2109691	                  Lachnospiraceae bacterium GAM79
  0.00	200	0	S	39491	                  [Eubacterium] rectale
  0.00	200	200	S1	515619	                    [Eubacterium] rectale ATCC 33656
  0.00	154	154	S	2109690	                  Lachnospiraceae bacterium Choco86
  0.00	694	449	G	572511	                Blautia
  0.00	131	0	S	1322	                  Blautia hansenii
  0.00	131	131	S1	537007	                    Blautia hansenii DSM 20583
  0.00	114	114	S	1912897	                  Blautia sp. N6H1-15
  0.00	457	0	G	841	                Roseburia
  0.00	457	0	S	301301	                  Roseburia hominis
  0.00	457	457	S1	585394	                    Roseburia hominis A2-183
  0.00	370	6	G	830	                Butyrivibrio
  0.00	136	136	S	831	                  Butyrivibrio fibrisolvens
  0.00	120	0	S	43305	                  Butyrivibrio proteoclasticus
  0.00	120	120	S1	515622	                    Butyrivibrio proteoclasticus B316
  0.00	108	108	S	185008	                  Butyrivibrio hungatei
  0.00	279	0	G	2039240	                Anaerotignum
  0.00	279	0	S	28446	                  Anaerotignum propionicum
  0.00	279	279	S1	991789	                    Anaerotignum propionicum DSM 1682
  0.00	158	0	G	1663717	                Herbinix
  0.00	158	158	S	1679721	                  Herbinix luporum
  0.00	147	0	G	698776	                Cellulosilyticum
  0.00	147	0	S	29360	                  Cellulosilyticum lentocellum
  0.00	147	147	S1	642492	                    Cellulosilyticum lentocellum DSM 5427
  0.00	98	0	G	207244	                Anaerostipes
  0.00	98	98	S	649756	                  Anaerostipes hadrus
  0.00	70	0	G	1164882	                Lachnoanaerobaculum
  0.00	70	70	S	617123	                  Lachnoanaerobaculum umeaense
  0.00	5136	0	F	543349	              Symbiobacteriaceae
  0.00	5136	0	G	2733	                Symbiobacterium
  0.00	5136	0	S	2734	                  Symbiobacterium thermophilum
  0.00	5136	5136	S1	292459	                    Symbiobacterium thermophilum IAM 14863
  0.00	3465	0	F	990719	              Christensenellaceae
  0.00	3465	29	G	990721	                Christensenella
  0.00	2039	2039	S	2086585	                  Christensenella sp. Marseille-P3954
  0.00	720	720	S	626937	                  Christensenella minuta
  0.00	677	677	S	1805714	                  Christensenella massiliensis
  0.00	3260	33	O1	186813	              unclassified Clostridiales
  0.00	1577	0	O2	39779	                unclassified Clostridiales (miscellaneous)
  0.00	1452	1452	S	2109688	                  Clostridiales bacterium CCNA10
  0.00	125	125	S	2173034	                  Clostridiales bacterium 70B-A
  0.00	1488	0	G	1392389	                Intestinimonas
  0.00	1488	1488	S	1297617	                  Intestinimonas butyriciproducens
  0.00	162	0	G	2039302	                Monoglobus
  0.00	162	162	S	1981510	                  Monoglobus pectinilyticus
  0.00	2795	302	F	186806	              Eubacteriaceae
  0.00	1784	284	G	1730	                Eubacterium
  0.00	770	770	S	1736	                  Eubacterium limosum
  0.00	275	0	S	29322	                  [Eubacterium] cellulosolvens
  0.00	275	275	S1	633697	                    [Eubacterium] cellulosolvens 6
  0.00	254	254	S	53442	                  Eubacterium callanderi
  0.00	101	0	S	39485	                  [Eubacterium] eligens
  0.00	101	101	S1	515620	                    [Eubacterium] eligens ATCC 27750
  0.00	100	100	S	39488	                  [Eubacterium] hallii
  0.00	709	5	G	33951	                Acetobacterium
  0.00	379	379	S	2184575	                  Acetobacterium sp. KB-1
  0.00	325	0	S	33952	                  Acetobacterium woodii
  0.00	325	325	S1	931626	                    Acetobacterium woodii DSM 1030
  0.00	2636	0	F	216572	              Oscillospiraceae
  0.00	2636	104	G	459786	                Oscillibacter
  0.00	1495	1495	S	2109687	                  Oscillibacter sp. PEA192
  0.00	1037	0	S	351091	                  Oscillibacter valericigenes
  0.00	1037	1037	S1	693746	                    Oscillibacter valericigenes Sjm18-20
  0.00	2589	0	F	31984	              Heliobacteriaceae
  0.00	2589	0	G	2697	                Heliobacterium
  0.00	2589	0	S	35701	                  Heliobacterium modesticaldum
  0.00	2589	2589	S1	498761	                    Heliobacterium modesticaldum Ice1
  0.00	1816	131	F	2304686	              Hungateiclostridiaceae
  0.00	551	0	G	2304691	                Thermoclostridium
  0.00	551	538	S	1510	                  Thermoclostridium stercorarium
  0.00	9	0	S1	160385	                    Thermoclostridium stercorarium subsp. leptospartum
  0.00	9	9	S2	1346611	                      Thermoclostridium stercorarium subsp. leptospartum DSM 9219
  0.00	3	0	S1	29351	                    Thermoclostridium stercorarium subsp. thermolacticum
  0.00	3	3	S2	1121336	                      Thermoclostridium stercorarium subsp. thermolacticum DSM 2910
  0.00	1	0	S1	160845	                    Thermoclostridium stercorarium subsp. stercorarium
  0.00	1	1	S2	1121335	                      Thermoclostridium stercorarium subsp. stercorarium DSM 8532
  0.00	495	11	G	2304692	                Hungateiclostridium
  0.00	207	180	S	1515	                  Hungateiclostridium thermocellum
  0.00	27	27	S1	203119	                    Hungateiclostridium thermocellum ATCC 27405
  0.00	178	0	S	288965	                  Hungateiclostridium clariflavum
  0.00	178	178	S1	720554	                    Hungateiclostridium clariflavum DSM 19732
  0.00	99	99	S	1677857	                  Hungateiclostridium saccincola
  0.00	345	0	G	2304693	                Pseudoclostridium
  0.00	345	345	S	84032	                  Pseudoclostridium thermosuccinogenes
  0.00	117	0	G	1637257	                Mageeibacillus
  0.00	117	0	S	884684	                  Mageeibacillus indolicus
  0.00	117	117	S1	699246	                    Mageeibacillus indolicus UPII9-5
  0.00	106	0	G	1508657	                Ruminiclostridium
  0.00	106	0	S	1521	                  Ruminiclostridium cellulolyticum
  0.00	106	106	S1	394503	                    Ruminiclostridium cellulolyticum H10
  0.00	71	0	G	236752	                Fastidiosipila
  0.00	71	71	S	236753	                  Fastidiosipila sanguinis
  0.00	1155	0	F	68298	              Syntrophomonadaceae
  0.00	783	0	G	129001	                Syntrophothermus
  0.00	783	0	S	86170	                  Syntrophothermus lipocalidus
  0.00	783	783	S1	643648	                    Syntrophothermus lipocalidus DSM 12680
  0.00	372	0	G	862	                Syntrophomonas
  0.00	372	0	S	863	                  Syntrophomonas wolfei
  0.00	372	0	S1	370885	                    Syntrophomonas wolfei subsp. wolfei
  0.00	372	372	S2	335541	                      Syntrophomonas wolfei subsp. wolfei str. Goettingen G311
  0.00	1038	26	F	186804	              Peptostreptococcaceae
  0.00	451	0	G	1870884	                Clostridioides
  0.00	451	433	S	1496	                  Clostridioides difficile
  0.00	8	8	S1	479832	                    Clostridioides difficile QCD-76w55
  0.00	2	2	S1	479831	                    Clostridioides difficile QCD-63q42
  0.00	2	2	S1	479834	                    Clostridioides difficile QCD-37x79
  0.00	2	2	S1	699037	                    Clostridioides difficile M68
  0.00	1	1	S1	272563	                    Clostridioides difficile 630
  0.00	1	1	S1	499175	                    Clostridioides difficile ATCC 43255
  0.00	1	1	S1	499176	                    Clostridioides difficile CIP 107932
  0.00	1	1	S1	699035	                    Clostridioides difficile M120
  0.00	227	0	G	1481960	                Peptoclostridium
  0.00	227	0	S	1731	                  Peptoclostridium acidaminophilum
  0.00	227	227	S1	1286171	                    Peptoclostridium acidaminophilum DSM 3953
  0.00	99	0	G	186831	                Acetoanaerobium
  0.00	99	99	S	1511	                  Acetoanaerobium sticklandii
  0.00	90	0	G	44259	                Filifactor
  0.00	90	0	S	143361	                  Filifactor alocis
  0.00	90	90	S1	546269	                    Filifactor alocis ATCC 35896
  0.00	87	0	G	1849828	                Paeniclostridium
  0.00	87	87	S	1505	                  Paeniclostridium sordellii
  0.00	58	0	F1	200630	                unclassified Peptostreptococcaceae
  0.00	58	58	S	2081703	                  Peptostreptococcaceae bacterium oral taxon 929
  0.01	8863	62	O	68295	            Thermoanaerobacterales
  0.01	6089	67	F	186814	              Thermoanaerobacteraceae
  0.00	3634	4	F1	42857	                Moorella group
  0.00	1863	0	G	44260	                  Moorella
  0.00	1863	1863	S	1525	                    Moorella thermoacetica
  0.00	1767	0	G	42837	                  Ammonifex
  0.00	1767	0	S	42838	                    Ammonifex degensii
  0.00	1767	1767	S1	429009	                      Ammonifex degensii KC4
  0.00	902	0	G	140458	                Thermacetogenium
  0.00	902	0	S	85874	                  Thermacetogenium phaeum
  0.00	902	902	S1	1089553	                    Thermacetogenium phaeum DSM 12270
  0.00	548	301	G	1754	                Thermoanaerobacter
  0.00	74	0	S	46354	                  Thermoanaerobacter wiegelii
  0.00	74	74	S1	697303	                    Thermoanaerobacter wiegelii Rt8.B1
  0.00	61	61	S	2325	                  Thermoanaerobacter kivui
  0.00	41	0	S	106578	                  Thermoanaerobacter siderophilus
  0.00	41	41	S1	880478	                    Thermoanaerobacter siderophilus SR4
  0.00	38	0	S	108150	                  Thermoanaerobacter italicus
  0.00	38	38	S1	580331	                    Thermoanaerobacter italicus Ab9
  0.00	33	0	S	583357	                  Thermoanaerobacter mathranii
  0.00	33	0	S1	57481	                    Thermoanaerobacter mathranii subsp. mathranii
  0.00	33	33	S2	583358	                      Thermoanaerobacter mathranii subsp. mathranii str. A3
  0.00	353	0	G	202949	                Thermanaeromonas
  0.00	353	0	S	161154	                  Thermanaeromonas toyohensis
  0.00	353	353	S1	698762	                    Thermanaeromonas toyohensis ToBE
  0.00	259	0	G	499228	                Tepidanaerobacter
  0.00	259	0	S	499229	                  Tepidanaerobacter acetatoxydans
  0.00	259	259	S1	1209989	                    Tepidanaerobacter acetatoxydans Re1
  0.00	197	0	G	129957	                Carboxydothermus
  0.00	197	0	S	129958	                  Carboxydothermus hydrogenoformans
  0.00	197	197	S1	246194	                    Carboxydothermus hydrogenoformans Z-2901
  0.00	129	0	G	249529	                Caldanaerobacter
  0.00	129	0	S	911092	                  Caldanaerobacter subterraneus
  0.00	129	0	S1	119072	                    Caldanaerobacter subterraneus subsp. tengcongensis
  0.00	129	129	S2	273068	                      Caldanaerobacter subterraneus subsp. tengcongensis MB4
  0.00	1482	0	F	543371	              Thermoanaerobacterales Family III. Incertae Sedis
  0.00	580	0	G	291988	                Thermosediminibacter
  0.00	580	0	S	291990	                  Thermosediminibacter oceani
  0.00	580	580	S1	555079	                    Thermosediminibacter oceani DSM 16646
  0.00	468	236	G	44000	                Caldicellulosiruptor
  0.00	46	0	S	31899	                  Caldicellulosiruptor bescii
  0.00	46	46	S1	521460	                    Caldicellulosiruptor bescii DSM 6725
  0.00	45	0	S	55205	                  Caldicellulosiruptor owensensis
  0.00	45	45	S1	632518	                    Caldicellulosiruptor owensensis OL
  0.00	40	0	S	44001	                  Caldicellulosiruptor saccharolyticus
  0.00	40	40	S1	351627	                    Caldicellulosiruptor saccharolyticus DSM 8903
  0.00	36	0	S	717609	                  Caldicellulosiruptor obsidiansis
  0.00	36	36	S1	608506	                    Caldicellulosiruptor obsidiansis OB47
  0.00	19	0	S	52766	                  Caldicellulosiruptor lactoaceticus
  0.00	19	19	S1	632516	                    Caldicellulosiruptor lactoaceticus 6A
  0.00	18	0	S	52765	                  Caldicellulosiruptor kristjanssonii
  0.00	18	18	S1	632335	                    Caldicellulosiruptor kristjanssonii I77R1B
  0.00	14	0	S	413888	                  Caldicellulosiruptor hydrothermalis
  0.00	14	14	S1	632292	                    Caldicellulosiruptor hydrothermalis 108
  0.00	14	0	S	413889	                  Caldicellulosiruptor kronotskyensis
